加速度X：	 加速度Y：	 加速度Z：	角速度X：	 角速度Y：	 角速度Z：	 地磁X：	 地磁Y：	 地磁Z：
5.21973	-1.5145	-2.2392	1.47985	-1.85348	4.19583	-38.1946	-44.9664	-23.7378
5.73156	-1.45357	-1.98482	1.63639	-1.88957	4.51336	-41.2396	-42.6742	-22.0794
6.64865	-1.4834	-1.80797	1.7745400000000002	-1.96585	4.81156	-43.5862	-42.1731	-20.3219
7.84963	-1.58924	-1.99563	1.97521	-2.00391	5.094530000000002	-46.1821	-40.2212	-19.1659
8.89983	-1.6650200000000002	-2.3188	2.1137200000000003	-2.03989	5.36554	-48.7813	-37.8327	-17.6338
9.92028	-1.61974	-2.58167	2.3037400000000003	-2.01033	5.631	-51.1452	-36.4404	-16.4856
11.0919	-1.5892700000000002	-2.61826	2.41925	-2.04266	5.86496	-54.0712	-33.948	-13.5882
12.3388	-1.54361	-2.60989	2.52523	-2.02748	6.10249	-56.3356	-31.2453	-11.6841
13.9165	-1.3768	-2.54313	2.67972	-2.0336	6.26353	-59.1678	-28.0797	-9.8943
15.6437	-0.968177	-2.65957	2.81704	-2.04464	6.437880000000002	-60.7655	-25.6064	-9.11218
17.9709	-0.226956	-3.00729	2.83399	-1.96005	6.639589999999999	-61.9231	-22.0568	-7.455719999999999
21.2747	0.423765	-3.32964	2.6686400000000003	-1.86527	6.735360000000001	-63.8713	-17.9311	-5.5391
25.0577	1.01366	-4.00244	2.61538	-1.78398	6.85572	-65.0309	-14.3782	-4.13015
27.9414	1.8005799999999998	-4.1867800000000015	2.56354	-1.78621	6.9241	-65.3044	-10.3001	-3.09419
29.2654	5.94537	-3.99525	2.06284	-1.6674	6.86481	-66.578	-5.9856099999999985	-0.562176
30.8063	9.44185	-2.15305	1.2734	-1.12731	6.8559899999999985	-67.8777	-1.41227	-0.874101
27.6047	11.1042	-2.71653	0.978924	-1.04962	6.68894	-67.0367	3.1766400000000004	0.281977
22.6253	10.0726	-4.3365	0.994002	-1.28625	6.2960400000000005	-66.6318	6.6826300000000005	1.05873
18.98285	15.69795	-4.6152549999999986	0.46261995	-1.51437	5.400785000000001	-66.10415	9.466465	1.88867
15.3404	21.3233	-4.89401	-0.0687621	-1.74249	4.50553	-65.5765	12.2503	2.71861
16.1062	29.0907	1.7213	-1.1881	-1.5712	3.54866	-65.145	14.4186	4.47112
17.0175	30.4096	4.01277	-1.87317	-1.26908	2.52957	-66.0586	16.2028	5.48785
17.5846	26.7184	3.37082	-2.04644	-0.578	1.5265	-64.9368	16.809	6.72293
14.0188	23.3176	5.89801	-1.5148700000000002	0.214537	0.0914073	-65.2675	16.488	6.84599
13.9425	23.5592	5.61007	-1.33931	0.472317	-1.54027	-65.4748	15.4976	7.20846
14.9251	20.2296	3.69339	-1.36368	0.866303	-2.83089	-66.4588	13.12	6.07713
15.0894	18.838	3.56077	-0.969753	0.908975	-3.76135	-66.89	11.4902	5.3206
15.9315	15.8137	3.97468	-0.216431	0.797948	-4.50167	-67.5208	8.10249	4.54696
16.0127	9.04633	-1.30131	0.545189	0.595491	-4.89859	-68.0303	4.48013	4.5124900000000014
13.8177	-52.6879	-8.265139999999999	0.727622	0.615787	-2.48901	-67.5692	2.93416	3.37821
12.5293	-51.9007	-7.48893	-2.57306	0.138872	0.8898299999999999	-68.2486	3.5079800000000003	3.51367
21.3278	-2.12717	13.2362	-0.526509	0.800345	-2.21409	-67.5466	1.60313	3.85895
17.584	18.5452	11.0404	3.2877	1.38854	-4.27816	-67.8604	-0.901897	2.22567
19.6504	8.457989999999999	-0.713327	4.0376	0.303541	-4.2217699999999985	-67.5913	-4.1104	2.18925
27.416	7.294910000000002	-0.8719129999999999	0.843057	0.236331	-3.4021	-67.2427	-5.975230000000002	0.433601
19.8963	11.0049	4.04477	-1.19584	1.0012299999999998	-3.72091	-66.5339	-8.43025	0.649176
6.66245	6.64837	-6.28396	0.177582	0.673265	-3.87004	-67.2896	-11.0382	-0.362691
4.74581	1.7301400000000002	-8.05905	1.13612	-0.991161	-3.87603	-65.7887	-13.2096	1.33477
16.2207	-0.00900304	2.37431	0.7124560000000001	-0.37049	-3.51055	-65.7686	-14.6443	1.31931
8.64299	6.43011	0.380857	1.7531900000000002	0.308842	-2.95396	-65.0466	-17.7682	2.02275
1.49481	7.10094	-6.30337	1.6869999999999998	-0.558773	-2.64481	-65.0169	-19.3266	2.99612
8.78701	4.91594	-1.00748	0.675689	-0.4853770000000001	-2.30648	-64.8924	-20.2135	2.98564
12.5359	7.00632	0.8577879999999999	0.228127	0.144572	-2.05676	-64.8747	-21.9677	2.10033
11.9811	4.8998599999999985	-2.37142	-0.120076	0.11382	-1.92799	-63.8364	-23.6686	2.81637
12.8165	3.12885	-3.65666	-0.474057	0.121554	-1.57909	-62.71	-24.3636	2.30463
10.7027	3.44725	-2.6324	-0.670658	0.376047	-1.39998	-63.0404	-25.3318	1.30677
10.1086	3.1164	-0.978437	-0.8321639999999999	0.318048	-1.22214	-62.1393	-25.8015	1.04684
10.9647	1.83104	-0.918308	-0.8039970000000001	0.300717	-1.01584	-62.2354	-27.0099	0.910954
10.8133	0.424141	-1.10974	-0.640806	0.199419	-0.90765	-61.2254	-27.0471	1.02608
10.2109	0.166459	-1.45382	-0.398792	0.141262	-0.83036	-60.9996	-27.1653	1.0229700000000002
10.12825	1.1419145000000002	-1.524625	-0.4026715	0.1285845	-0.7079955	-61.2775	-27.53675	0.6499435000000001
10.0456	2.11737	-1.59543	-0.406551	0.115907	-0.585631	-61.5554	-27.9082	0.276917
10.2261	1.7545099999999998	-1.51955	-0.4828810000000001	0.0905825	-0.4813	-60.9834	-28.8092	0.13885
10.2843	0.619685	-1.89459	-0.424408	0.104311	-0.447933	-61.1001	-28.6899	-0.23026
10.2369	0.437508	-2.43862	-0.347315	0.166965	-0.412482	-61.3172	-28.9094	0.26429
10.0998	0.8301149999999999	-2.93861	-0.363465	0.164717	-0.375522	-60.6494	-29.1405	-0.733867
9.84255	1.20761	-3.40765	-0.462673	0.225939	-0.306675	-61.2105	-29.2278	-0.977767
9.46639	1.29809	-3.5573	-0.603561	0.29232600000000003	-0.27176300000000003	-60.5331	-29.5826	-0.987091
9.13641	1.05619	-3.41855	-0.827263	0.403465	-0.206715	-60.1962	-29.7031	-1.11491
8.912980000000003	0.663482	-2.93177	-0.810333	0.376493	-0.238433	-60.3103	-29.9116	-1.7351
8.97643	0.31664200000000003	-2.09856	-0.904682	0.379525	-0.197691	-60.4254	-29.9027	-2.1054
9.24835	0.135665	-1.72104	-0.768716	0.349396	-0.274814	-59.4208	-30.0386	-2.85773
9.39912	0.302221	-1.60129	-0.732479	0.287537	-0.312322	-60.206	-30.3338	-3.47335
9.57923	0.423204	-1.64805	-0.7559319999999999	0.276619	-0.345571	-60.7628	-30.8593	-3.96952
9.69997	0.393147	-1.51237	-0.761254	0.300674	-0.390261	-60.4327	-30.4297	-3.96764
9.62409	0.120678	-1.6775799999999998	-0.638464	0.28048	-0.421636	-59.8756	-30.3357	-4.21875
9.47076	0.0289858	-2.4181	-0.499605	0.26009	-0.490783	-58.7569	-30.4789	-4.72454
9.34918	0.633494	-2.79778	-0.461311	0.208777	-0.523461	-59.5323	-31.545	-5.47224
9.39464	1.14783	-2.73913	-0.551736	0.286524	-0.545026	-59.1934	-31.6688	-5.35256
8.97458	0.4522100000000001	-2.55304	-0.5716680000000001	0.36416	-0.639667	-58.7458	-31.8987	-5.85378
8.9156	-0.12218	-2.24818	-0.566515	0.401755	-0.746433	-58.8518	-32.3362	-5.85759
9.08294	-0.242513	-1.7340799999999998	-0.484347	0.397515	-0.859691	-57.6239	-32.6941	-7.10923
9.89563	0.408426	-1.42265	-0.408547	0.429748	-0.930086	-58.1839	-32.7831	-7.22938
10.4212	0.8773219999999999	-1.50263	-0.42599	0.5302399999999999	-1.00796	-56.708	-33.7272	-6.50885
10.378	0.892975	-1.06353	-0.44303	0.454783	-1.05125	-57.036	-34.5917	-7.0105
10.8284	1.22573	-1.14267	-0.465983	0.564962	-1.081	-56.3743	-34.5971	-8.37754
11.3066	1.16459	-1.75042	-0.42671	0.626223	-1.14334	-56.4786	-35.3607	-8.75617
11.1985	0.7402350000000001	-2.42956	-0.459349	0.650235	-1.20622	-55.5844	-36.0346	-10.255999999999998
11.6636	0.301582	-2.53657	-0.483703	0.698511	-1.324	-55.0187	-36.2783	-10.0157
12.0833	0.195539	-2.75035	-0.46967	0.827512	-1.43933	-54.565	-36.9497	-10.5217
12.0994	0.210983	-2.49319	-0.5627949999999999	0.8310139999999999	-1.56637	-53.2254	-37.6343	-12.3966
12.4497	0.0309696	-1.34419	-0.613237	0.947791	-1.74423	-53.6717	-37.8376	-12.5189
13.1151	-0.406155	-0.241448	-0.6122850000000001	1.01828	-1.90111	-51.7489	-39.87300000000001	-13.9179
13.9112	-0.7236060000000001	-0.244655	-0.478933	1.15665	-2.1027	-50.494	-41.4614	-13.9451
14.6139	-0.512687	-1.05123	-0.4290560000000001	1.21306	-2.2714	-49.3589	-42.4942	-13.9654
15.0027	-0.0745535	-1.5239	-0.361561	1.25929	-2.42204	-47.4702	-42.1015	-15.3382
15.4842	0.198023	-1.34571	-0.516412	1.30182	-2.5276	-46.6665	-44.1007	-16.4801
15.7106	-0.48218	-1.0420200000000002	-0.677908	1.35092	-2.6473	-44.7516	-45.1528	-17.1259
16.8989	-1.88797	-0.5746180000000001	-0.76199	1.39717	-2.77392	-43.9722	-45.4949	-18.3737
18.654	-2.73525	-1.12608	-0.607895	1.59306	-2.92528	-42.0536	-47.0921	-19.5205
19.1437	-3.67458	-2.50297	-0.640038	1.63683	-3.03524	-38.9029	-48.2995	-20.0542
19.679	-5.56655	-3.69541	-0.716494	1.67547	-3.09337	-37.894	-49.3051	-21.8061
20.8434	-7.26231	-5.34587	-0.913906	1.60297	-3.08748	-36.768	-50.1071	-22.5666
19.7972	-9.44322	-7.52791	-1.25571	1.48734	-3.04141	-34.6273	-51.2774	-23.2154
19.2243	-8.733139999999999	-8.07202	-1.57859	1.24294	-2.96972	-32.4964	-51.8925	-24.1059
20.966	-7.00891	-8.40465	-1.85074	1.12729	-2.992	-30.8314	-51.6006	-25.6017
20.3135	-3.60373	-6.61105	-1.6516	1.01378	-3.26983	-28.3644	-52.7662	-27.491
20.2051	-2.54604	-7.46145	-1.16124	1.16769	-3.33956	-26.0042	-53.3975	-27.7646
19.4196	-4.1052300000000015	-8.39065	-0.927659	1.27731	-3.04252	-23.3194	-53.4821	-28.5301
15.6618	-4.5453199999999985	-8.899	-0.735007	1.03712	-2.69608	-21.8805	-53.3948	-30.6452
13.1324	-4.8455900000000005	-6.614319999999998	-0.666517	0.699587	-2.36743	-20.4979	-55.1208	-28.942
12.4919	-0.911962	-5.57924	-0.355004	0.242811	-2.3961	-17.4806	-55.6422	-30.9527
12.0803	3.3404	-3.6837	-0.218595	0.217852	-2.09191	-16.3504	-55.9123	-30.2222
11.1579	10.2998	-2.00604	-0.0457459	0.388674	-1.6786599999999998	-15.1186	-56.0611	-30.6052
10.5627	6.18321	-3.97235	0.473089	0.398257	-1.20771	-14.7813	-55.8588	-30.1107
7.211310000000001	-0.124555	-3.87372	0.4265390000000001	0.202612	-0.415625	-14.5705	-54.9821	-30.2268
3.92	-2.07667	-4.07699	-0.114386	-0.196706	0.204671	-14.788	-55.3086	-29.981
2.8892900000000004	-1.7727099999999998	-2.69518	-0.480958	-0.372475	0.5975020000000001	-15.0138	-55.1904	-29.9779
2.14256	-2.36141	-1.59959	-0.5550970000000001	-0.417143	1.07662	-15.3633	-54.9412	-31.2101
1.09073	-3.39013	-1.59069	-0.407286	-0.581728	1.57017	-15.3506	-55.2856	-30.2237
0.968606	-4.0713	-2.0116400000000003	-0.143082	-0.918301	2.09707	-17.8245	-54.3242	-29.5743
1.43465	-4.37357	-1.9072	0.288248	-1.2163	2.54127	-19.0333	-55.3994	-28.4619
2.08093	-3.60202	-1.88284	0.591316	-1.54295	2.85016	-21.6212	-54.8623	-28.8063
2.68108	-2.60394	-2.1314	0.809208	-1.70688	3.12333	-23.5268	-54.4725	-28.1677
3.25162	-1.87796	-2.25785	0.940761	-1.87413	3.334	-25.6542	-53.7553	-26.6573
4.04767	-1.37874	-2.32422	1.06987	-1.93958	3.62756	-27.4422	-53.2707	-25.1521
4.90489	-1.0758	-2.11786	1.11791	-2.03331	3.89464	-30.0323	-52.083	-24.6232
5.80779	-0.81803	-1.7602400000000002	1.07244	-2.07053	4.19193	-32.3886	-51.2425	-23.4809
6.560460000000001	-1.07451	-1.3699	1.1080299999999998	-2.05418	4.52382	-35.416	-50.4888	-22.3341
7.26738	-1.73954	-1.11421	1.28361	-2.0797	4.83047	-38.7875	-48.9557	-20.8049
8.18263	-2.29924	-1.3443	1.44941	-2.14398	5.12807	-41.5995	-47.4406	-19.4041
9.36797	-2.57162	-1.66756	1.63225	-2.20299	5.37141	-43.8458	-46.1693	-17.7631
10.6295	-2.52606	-1.75008	1.76745	-2.25592	5.57056	-47.0136	-43.5321	-16.8426
11.7861	-2.31412	-1.80231	2.0350200000000003	-2.2765	5.81606	-49.1502	-41.3984	-13.9554
13.0338	-1.93548	-1.6134	2.25054	-2.3196	5.98953	-51.7464	-38.7992	-11.6785
14.6411	-1.28483	-1.68457	2.45921	-2.28155	6.13223	-55.4592	-36.2758	-9.02182
16.7134	-0.498162	-1.92514	2.53753	-2.24444	6.28245	-55.8389	-31.9879	-6.86874
18.8598	0.182353	-2.4079200000000003	2.50299	-2.08855	6.44688	-58.7713	-29.5926	-4.96253
20.8401	0.575235	-3.07052	2.33517	-1.96662	6.564960000000001	-60.0419	-26.4689	-4.17615
23.2722	0.287964	-3.43062	2.17165	-1.8186	6.70298	-61.43	-22.2543	-2.13938
26.2463	0.182681	-3.49148	2.09916	-1.88169	6.7857	-62.69	-19.4717	-0.614045
28.186	2.4522	-3.22152	2.11602	-1.85245	6.69543	-64.4205	-15.2352	0.683084
30.2209	5.73654	-1.78991	1.93903	-1.5964200000000002	6.57448	-65.2536	-10.9232	2.2212400000000003
30.3312	9.60975	-0.819168	1.7204099999999998	-1.30897	6.44111	-65.9667	-7.59854	3.0052
25.2198	11.8912	-1.88909	1.59134	-1.08345	6.14669	-65.3364	-4.31785	3.53016
15.3755	13.4863	-6.74575	1.28482	-1.41404	5.48502	-65.60300000000001	-0.0355448	5.806030000000002
13.6924	20.9568	-7.41166	0.0377351	-1.79436	4.4950800000000015	-65.6314	2.05975	5.95239
17.0387	30.1197	1.92493	-1.51498	-1.43106	3.55305	-65.1928	4.216469999999998	8.57117
15.7626	31.7876	5.6042	-2.57304	-1.08826	2.43726	-64.2024	5.72114	8.95045
16.3577	25.4946	4.65263	-2.62793	-0.464794	1.29286	-64.6439	5.7253	9.82056
16.2225	18.3259	5.16073	-1.81915	0.256309	-0.120903	-64.6494	5.62654	8.9531
14.0321	20.8066	5.66385	-0.948769	0.647763	-1.6029799999999998	-64.40899999999999	4.19054	8.4407
13.9807	19.988	4.19864	-1.04556	0.8992969999999999	-2.78721	-64.8177	1.22974	8.1649
14.8496	18.3692	3.73004	-0.917706	0.932198	-3.69955	-64.7994	-0.633214	7.15465
15.7817	14.9971	4.14459	-0.385399	0.887066	-4.414630000000002	-65.5543	-2.81128	7.01381
15.8365	9.19873	-0.33220700000000003	0.251862	0.7147100000000001	-4.84231	-64.5171	-5.48062	5.86285
13.3039	-46.2008	-9.46383	0.914886	0.586004	-3.08433	-64.595	-8.33624	5.09036
11.9185	-55.4578	-9.60831	-2.00381	0.08357289999999999	0.678908	-64.157	-7.256639999999999	5.71718
21.9255	-7.440819999999999	9.2393	-0.293032	0.505735	-2.16267	-63.9182	-8.58228	5.20597
18.1104	16.4887	11.3318	3.54185	1.43342	-4.38893	-63.3132	-11.9097	4.91798
16.3617	8.684439999999999	-0.454424	4.5495	0.445995	-4.373480000000002	-62.2662	-14.3798	5.37818
24.0762	8.12453	-2.09793	1.43858	0.110249	-3.46789	-62.566	-16.6923	5.8510800000000005
19.4868	11.775	3.06068	-0.841724	0.886165	-3.72105	-61.3419	-17.6908	2.98351
6.87697	5.02073	-1.54254	-0.661275	0.923298	-3.60443	-60.6137	-21.2561	3.6822
1.19534	3.83001	-9.45452	1.25408	-0.429034	-3.52385	-59.1341	-22.5297	4.2754
12.7698	3.06787	-4.0345900000000015	1.03295	-0.8382790000000001	-3.55032	-59.207	-25.3936	4.12167
15.1217	5.1775	1.45535	1.21423	0.341619	-2.91174	-58.0535	-27.535	4.46073
6.27297	9.43581	-2.59786	1.23314	0.070949	-2.50539	-57.92100000000001	-28.4351	5.44028
10.0674	5.88518	-0.230365	0.367051	-0.144862	-2.34506	-57.1217	-29.5647	5.29791
12.5502	4.57117	0.835276	0.29007	0.29735100000000003	-2.07486	-55.9943	-30.0456	5.28357
11.2909	2.67677	-2.0125	0.324144	0.182639	-1.98053	-55.3031	-31.3937	5.26353
11.4964	2.34265	-3.16279	0.133493	0.22122600000000006	-1.76168	-53.9427	-32.6517	4.99143
10.7621	4.052	-2.84655	-0.184988	0.336136	-1.52197	-55.2802	-33.3719	4.62335
10.6017	4.62811	-1.7124099999999998	-0.643637	0.461956	-1.2644	-54.2645	-33.9576	4.48502
10.6801	3.29821	-0.8307049999999999	-0.926582	0.41567	-1.08204	-53.14100000000001	-34.6476	3.60202
10.2287	0.8932209999999999	-0.835706	-0.789388	0.378853	-0.959136	-52.6755	-36.0932	3.21145
9.5661	-0.241684	-1.14638	-0.5231140000000001	0.279321	-0.871142	-53.1419	-35.0775	2.7309900000000003
9.52018	-0.151204	-1.35832	-0.169132	0.205078	-0.7842560000000001	-52.3468	-35.7689	2.8408900000000004
9.89541	1.17967	-1.53108	-0.0941526	0.167994	-0.666245	-51.6683	-36.5568	2.20804
10.151	1.92087	-1.51968	-0.140254	0.156849	-0.577457	-51.4476	-36.451	1.95981
10.23265	1.6029950000000002	-1.738555	-0.23449650000000002	0.1989625	-0.49420349999999996	-51.16240000000001	-36.84635	1.89137
10.3143	1.28512	-1.95743	-0.328739	0.241076	-0.41095	-50.8772	-37.2417	1.82293
9.99698	0.982028	-2.37855	-0.378383	0.284578	-0.386253	-51.882	-37.6443	1.5793
9.74034	0.951351	-2.6798	-0.401201	0.311996	-0.334065	-52.2221	-37.0873	2.08313
9.70872	1.17774	-3.07387	-0.46023	0.378914	-0.280814	-51.0029	-37.1074	0.340044
9.55749	0.905176	-3.29922	-0.4840060000000001	0.456662	-0.236035	-50.9921	-37.6643	0.705353
9.21295	0.557543	-3.03897	-0.522442	0.477821	-0.211517	-50.6618	-37.6661	-0.040041
9.10989	0.603507	-2.53911	-0.61758	0.5085930000000001	-0.163427	-51.4477	-37.4211	0.216558
9.39839	0.604479	-1.79902	-0.610186	0.505249	-0.219369	-50.5458	-38.431	-0.915599
9.55051	0.423588	-1.33006	-0.6001569999999999	0.393536	-0.221965	-50.7696	-38.3161	-0.664986
9.50634	0.242357	-1.10221	-0.634383	0.366614	-0.26720900000000003	-50.6656	-38.091	-1.28233
9.52161	0.000453462	-1.02584	-0.604258	0.353663	-0.310577	-50.4407	-38.4234	-1.78283
9.61094	-0.166124	-1.2074	-0.535319	0.25279	-0.38854	-49.985	-39.098	-2.04131
9.74605	0.196848	-1.25469	-0.481354	0.236864	-0.404302	-50.2241	-38.3109	-2.5260700000000003
9.99953	1.08865	-1.7735	-0.455538	0.275265	-0.447199	-50.2172	-39.0769	-3.02941
9.75661	1.13321	-2.3929	-0.55096	0.279011	-0.489165	-49.6377	-40.0982	-2.42615
9.48256	0.436379	-3.2216400000000003	-0.624355	0.30552	-0.532436	-49.4318	-39.4289	-3.53471
9.18228	0.34562	-3.17435	-0.607813	0.377111	-0.615221	-48.986	-39.1169	-3.28747
